NATL2_07321	PMN2A_RS03555	PMN2A_0121		hypothetical protein	FIG00941667: hypothetical protein	
NATL2_07331		PMN2A_0122			FIG00944041: hypothetical protein	
NATL2_07341	PMN2A_RS03560	PMN2A_0123		hypothetical protein	FIG00941049: hypothetical protein	
NATL2_07351		PMN2A_1945			FIG00943113: hypothetical protein	
NATL2_07361	PMN2A_RS03570	PMN2A_0124		nucleoside 2-deoxyribosyltransferase	Nucleoside 2-deoxyribosyltransferase	
NATL2_07371	PMN2A_RS03575	PMN2A_0125		hypothetical protein	possible Paired amphipathic helix repeat	
NATL2_07381	PMN2A_RS03580	PMN2A_1946		hypothetical protein	FIG00941430: hypothetical protein	
NATL2_07391	PMN2A_RS03585	PMN2A_0126		hypothetical protein	FIG00943744: hypothetical protein	
NATL2_07401	PMN2A_RS03590	PMN2A_0127		hypothetical protein	FIG00942120: hypothetical protein	
NATL2_07421		PMN2A_1947			FIG00941637: hypothetical protein	
NATL2_07431	PMN2A_RS03600	PMN2A_0129		hypothetical protein	FIG00942398: hypothetical protein	
NATL2_07441	PMN2A_RS03605	PMN2A_0130		flavoprotein	NAD(FAD)-utilizing dehydrogenases	
NATL2_07451	PMN2A_RS03610	PMN2A_0131		membrane protein	predicted membrane protein (COG2259)	
NATL2_07461	PMN2A_RS03615	PMN2A_0132		hypothetical protein	FIG00942309: hypothetical protein	
NATL2_07471	PMN2A_RS03620	PMN2A_0133		hypothetical protein	hypothetical protein	
NATL2_07481	PMN2A_RS03625	PMN2A_0134		permease	FIG00941373: hypothetical protein	
NATL2_07491	PMN2A_RS03630	PMN2A_0135	psb28	photosystem II reaction center Psb28 protein	Photosystem II 13 kDa protein Psb28 (PsbW)	
NATL2_07501	PMN2A_RS03635	PMN2A_0136		tRNA 2-selenouridine synthase	Selenophosphate-dependent tRNA 2-selenouridine synthase	
NATL2_07511	PMN2A_RS03640	PMN2A_0137		hypothetical protein	FIG00940454: hypothetical protein	
NATL2_07521	PMN2A_RS03645	PMN2A_0138	rsbW	anti-sigma regulatory factor	Serine-protein kinase RsbW (EC 2.7.11.1)	
NATL2_07531	PMN2A_RS03650	PMN2A_0139		hypothetical protein	FIG00940774: hypothetical protein	
NATL2_07541	PMN2A_RS03655	PMN2A_0140		methyltransferase	SAM-dependent methyltransferases	
NATL2_07551	PMN2A_RS03660	PMN2A_0141	glnA	glutamine synthetase	Glutamine synthetase type I (EC 6.3.1.2)	
NATL2_07561	PMN2A_RS03665	PMN2A_0142	"spt, agt"	alanine--glyoxylate aminotransferase	Serine--pyruvate aminotransferase (EC 2.6.1.51) / L-alanine:glyoxylate aminotransferase (EC 2.6.1.44)	
NATL2_07571	PMN2A_RS03670	PMN2A_0143	cumB	cytidine deaminase	tRNA-specific adenosine-34 deaminase (EC 3.5.4.-)	
NATL2_07581	PMN2A_RS03675	PMN2A_0144	gadB	pyridoxal-dependent decarboxylase	Pyridoxal-dependent decarboxylase family protein	
NATL2_07591	PMN2A_RS03680	PMN2A_0145		GTPase	Small GTP-binding protein domain	
NATL2_07611	PMN2A_RS03690	PMN2A_0147		biotin biosynthesis protein BioY	Substrate-specific component BioY of biotin ECF transporter	
NATL2_07621	PMN2A_RS03695	PMN2A_0148		hypothetical protein	FIG00940304: hypothetical protein	
NATL2_07641	PMN2A_RS03705	PMN2A_0150		peptidase M16	Mitochondrial processing peptidase-like protein (EC 3.4.24.64)	
NATL2_07651	PMN2A_RS03710	PMN2A_0151	pcyA	phycocyanobilin:ferredoxin oxidoreductase	Phycocyanobilin:ferredoxin oxidoreductase PcyA (EC 1.3.7.5)	
NATL2_07661	PMN2A_RS03715	PMN2A_0152		lipid ABC transporter permease	possible ABC transporter component	
NATL2_07671	PMN2A_RS03720	PMN2A_0153		ABC transporter	"ABC-transporter, membrane spanning component"	
NATL2_07681	PMN2A_RS03725	PMN2A_0154	ftsE	ABC transporter	"Cell division transporter, ATP-binding protein FtsE (TC 3.A.5.1.1)"	
NATL2_07691		PMN2A_0155			FIG00940414: hypothetical protein	
NATL2_07711	PMN2A_RS03735	PMN2A_0157	rpsB	30S ribosomal protein S2	SSU ribosomal protein S2p (SAe)	
NATL2_07721	PMN2A_RS03740	PMN2A_0158	tsf	elongation factor Ts	Translation elongation factor Ts	
NATL2_07731	PMN2A_RS03745	PMN2A_0159		hypothetical protein	possible Adenylate cyclase	
NATL2_07741	PMN2A_RS03750	PMN2A_0160	recG	ATP-dependent DNA helicase RecG	ATP-dependent DNA helicase RecG (EC 3.6.1.-)	
NATL2_07761	PMN2A_RS03760	PMN2A_0162	sir	sulfite reductase	Ferredoxin--sulfite reductase (EC 1.8.7.1)	
NATL2_07771	PMN2A_RS03765	PMN2A_0163	glyS	glycyl-tRNA synthetase subunit beta	Glycyl-tRNA synthetase beta chain (EC 6.1.1.14)	
NATL2_07781	PMN2A_RS03770	PMN2A_0164	chlP	geranylgeranyl diphosphate reductase	Geranylgeranyl hydrogenase BchP; Geranylgeranyl reductase (EC 1.3.1.83)	
NATL2_07791	PMN2A_RS03775	PMN2A_0165		peptidase M15	D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)	
NATL2_07801	PMN2A_RS03780	PMN2A_0166	typA	GTP-binding protein	GTP-binding protein TypA/BipA	
NATL2_07811	PMN2A_RS03785	PMN2A_0167		hypothetical protein	FIG00941001: hypothetical protein	
NATL2_07821	PMN2A_RS03790	PMN2A_0168		hypothetical protein	FIG00943862: hypothetical protein	
NATL2_07831	PMN2A_RS03795	PMN2A_0169		ABC transporter	"Lipopolysaccharide ABC transporter, ATP-binding protein LptB"	
NATL2_07851	PMN2A_RS03805	PMN2A_0171	ccsA	cytochrome c biogenesis protein CcsA	Cytochrome c-type biogenesis protein CcsA/ResC	
NATL2_07861	PMN2A_RS03810	PMN2A_0172	rpe	ribulose-phosphate 3-epimerase	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	
NATL2_07871	PMN2A_RS03815	PMN2A_0173	glpX	"fructose 1,6-bisphosphatase"	"Fructose-1,6-bisphosphatase, GlpX type (EC 3.1.3.11) / Sedoheptulose-1,7-bisphosphatase (EC 3.1.3.37)"	
NATL2_07881	PMN2A_RS03820	PMN2A_0174	hemA	glutamyl-tRNA reductase	Glutamyl-tRNA reductase (EC 1.2.1.70)	
NATL2_07891	PMN2A_RS03825	PMN2A_0175	glgC	glucose-1-phosphate adenylyltransferase	Glucose-1-phosphate adenylyltransferase (EC 2.7.7.27)	
NATL2_07901	PMN2A_RS03830	PMN2A_0176	gnd	6-phosphogluconate dehydrogenase	"6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)"	
NATL2_07911	PMN2A_RS03835	PMN2A_0177	pgl	6-phosphogluconolactonase	"6-phosphogluconolactonase (EC 3.1.1.31), eukaryotic type"	
NATL2_07921	PMN2A_RS03840	PMN2A_0178		epimerase	hypothetical protein	
NATL2_07931	PMN2A_RS03845	PMN2A_0179		hypothetical protein	FIG00940546: hypothetical protein	
NATL2_07941	PMN2A_RS03850	PMN2A_0180	"ilvD, edd"	dihydroxy-acid dehydratase / 6-phosphogluconate dehydratase	Dihydroxy-acid dehydratase (EC 4.2.1.9) / 6-phosphogluconate dehydratase	
NATL2_07951	PMN2A_RS03855	PMN2A_0181		membrane protein	FIG00940605: hypothetical protein	
NATL2_07961	PMN2A_RS03860	PMN2A_0182	upp	uracil phosphoribosyltransferase	Uracil phosphoribosyltransferase (EC 2.4.2.9)	
NATL2_07971	PMN2A_RS03865	PMN2A_0183		hypothetical protein	"Putative lumenal protein, contains 8 pentapeptide repeats, sll0577 homolog"	Synpcc7942_0195; increased
NATL2_07981	PMN2A_RS03870	PMN2A_0184	cobW	GTPase	"Putative metal chaperone, involved in Zn homeostasis, GTPase of COG0523 family"	
NATL2_07991	PMN2A_RS03875	PMN2A_0186	purS	phosphoribosylformylglycinamidine synthase	"Phosphoribosylformylglycinamidine synthase, PurS subunit (EC 6.3.5.3)"	
NATL2_08001	PMN2A_RS03880	PMN2A_0187	purL	phosphoribosylformylglycinamidine synthase subunit PurQ	"Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit (EC 6.3.5.3)"	
NATL2_08011	PMN2A_RS03885	PMN2A_0188	cbbA	fructose-bisphosphate aldolase	Fructose-bisphosphate aldolase class I (EC 4.1.2.13)	
NATL2_08021	PMN2A_RS03890	PMN2A_0189		oxidoreductase	"Oxidoreductase, N-terminal:Oxidoreductase, C-terminal, utilizes NADP or NAD"	
NATL2_08031	PMN2A_RS03895	PMN2A_0190		hypothetical protein	FIG00940077: hypothetical protein	
NATL2_08041	PMN2A_RS03900	PMN2A_0191	accD	acetyl-CoA carboxylase carboxyltransferase subunit beta	Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)	
NATL2_08061	PMN2A_RS03910	PMN2A_0193	prkB	phosphoribulokinase	Phosphoribulokinase (EC 2.7.1.19)	
NATL2_08071	PMN2A_RS03915	PMN2A_0194	leuB	3-isopropylmalate dehydrogenase	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	
NATL2_08081	PMN2A_RS03920	PMN2A_0195	lpxD	UDP-3-O-acylglucosamine N-acyltransferase	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase (EC 2.3.1.-)	
NATL2_08091	PMN2A_RS03925	PMN2A_0196	proB	glutamate 5-kinase	Glutamate 5-kinase (EC 2.7.2.11) / RNA-binding C-terminal domain PUA	
NATL2_08101		PMN2A_0197			FIG00941320: hypothetical protein	
NATL2_08111	PMN2A_RS03935	PMN2A_0198		hypothetical protein	FIG00941659: hypothetical protein	
NATL2_08121	PMN2A_RS03940	PMN2A_0199		Holliday junction DNA helicase	Putative Holliday junction resolvase (EC 3.1.-.-)	
NATL2_08131	PMN2A_RS03945	PMN2A_0200		hypothetical protein	FIG00940866: hypothetical protein	
NATL2_08141	PMN2A_RS03950	PMN2A_0201		hypothetical protein	"ABC-type sugar transport system, periplasmic component"	
NATL2_08151	PMN2A_RS03955	PMN2A_0202		thioredoxin	Thioredoxin family protein	
NATL2_08161	PMN2A_RS03960	PMN2A_0203		chemotaxis protein CheY	CheY-like domain containing protein	
NATL2_08171	PMN2A_RS03965	PMN2A_0204	hisA	1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (EC 5.3.1.16)	
NATL2_08181	PMN2A_RS03970	PMN2A_0205		mRNA-binding protein	"Ribosome-associated endonuclease, involved in final steps of 23S rRNA maturation"	
NATL2_08201	PMN2A_RS03980	PMN2A_0207		GCN5-related N-acetyltransferase	GCN5-related N-acetyltransferase	
NATL2_08211	PMN2A_RS03985	PMN2A_0208		hypothetical protein	FIG00940552: hypothetical protein	
NATL2_08221	PMN2A_RS03990	PMN2A_0209		NADH-flavin reductase	NAD dependent epimerase/dehydratase	
NATL2_08231	PMN2A_RS03995	PMN2A_0210	nth	endonuclease III	Endonuclease III (EC 4.2.99.18)	
NATL2_08241	PMN2A_RS04000	PMN2A_0211	potA	sugar ABC transporter	"ABC transporter, ATP binding component, possibly iron transporter( EC:3.6.3.25,EC:3.6.3.30 )"	
NATL2_08251	PMN2A_RS04005	PMN2A_0212		ferritin	ferritin	
NATL2_08261	PMN2A_RS04010	PMN2A_0213		pilus assembly protein	FIG00941444: hypothetical protein	
NATL2_08271	PMN2A_RS04015	PMN2A_0214		transcriptional regulator	"Bacterial regulatory proteins, Crp family"	
NATL2_08281	PMN2A_RS04020	PMN2A_0215		divinyl chlorophyll a/b light-harvesting protein PcbB	"Iron starvation-induced chlorophyll a(b) binding protein IsiA, photosystem II CP43 protein (PsbC) homolog"	
NATL2_08291	PMN2A_RS04025	PMN2A_0216		hypothetical protein	FIG00941352: hypothetical protein	
NATL2_08301	PMN2A_RS04030	PMN2A_0217	modF	ATPase	ATPase	
NATL2_08311	PMN2A_RS04035	PMN2A_0218	hcaE	(2Fe-2S)-binding protein	"Chlorophyll a, chlorophyllide a oxygenase (EC 1.14.13.-)"	
NATL2_08321		PMN2A_0219			FIG00941860: hypothetical protein	
NATL2_08341	PMN2A_RS04040	PMN2A_0221	galE	UDP-glucose 4-epimerase	UDP-glucose 4-epimerase (EC 5.1.3.2)	
NATL2_08351	PMN2A_RS04050	PMN2A_0222	ansA	asparaginase	Hypothetical protein of L-Asparaginase type 2-like superfamily	
NATL2_08361	PMN2A_RS04055	PMN2A_0223		hypothetical protein	Uncharacterized membrane protein Ycf36	
NATL2_08371	PMN2A_RS04060	PMN2A_0224		ribosome silencing factor RsfS	Iojap protein	
NATL2_08381	PMN2A_RS04065	PMN2A_0225		membrane protein	"FIG017608: hypothetical membrane protein, specific for cyanobacteria"	
NATL2_08401	PMN2A_RS04070	PMN2A_0226	carB	carbamoyl phosphate synthase large subunit	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	
	PMN2A_RS04075	PMN2A_0227		magnesium-protoporphyrin IX monomethyl ester cyclase	Mg protoporphyrin IX monomethyl ester oxidative cyclase (aerobic) (EC 1.14.13.81)	
NATL2_08421	PMN2A_RS04080	PMN2A_0228		ferredoxin	soluble [2Fe-2S] ferredoxin	
NATL2_08431	PMN2A_RS04085	PMN2A_0229		hypothetical protein	FIG00942852: hypothetical protein	
NATL2_08441	PMN2A_RS04090	PMN2A_0230		hypothetical protein	hypothetical protein	
NATL2_08451	PMN2A_RS04095	PMN2A_0231	mmsB	tartronate semialdehyde reductase	2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60)	
NATL2_08455		PMN2A_0232			FIG00941490: hypothetical protein	
NATL2_08461	PMN2A_RS04100	PMN2A_0233		hypothetical protein	FIG00940945: hypothetical protein	
NATL2_08471	PMN2A_RS04105	PMN2A_0234		ABC transporter	ABC transporter	
NATL2_08481	PMN2A_RS04110	PMN2A_0235		multidrug ABC transporter permease	putative multidrug efflux ABC transporter	
NATL2_08491	PMN2A_RS04115	PMN2A_0236		ABC transporter permease	"conserved membrane protein, multidrug efflux associated"	
NATL2_08501	PMN2A_RS04120	PMN2A_0237	mntH	iron transporter	FIG00944807: hypothetical protein	
NATL2_08511	PMN2A_RS04125	PMN2A_0238		josephin	possible Josephin	
NATL2_08541	PMN2A_RS04135	PMN2A_0241		hypothetical protein	FIG00940770: hypothetical protein	
NATL2_08551	PMN2A_RS04140	PMN2A_0242		hypothetical protein	FIG00943527: hypothetical protein	
NATL2_08561	PMN2A_RS04145	PMN2A_1950		hypothetical protein	FIG00942155: hypothetical protein	
NATL2_08571	PMN2A_RS04150	PMN2A_0243		hypothetical protein	FIG00943066: hypothetical protein	
NATL2_08581	PMN2A_RS04155	PMN2A_0244		permease	FIG00941134: hypothetical protein	
NATL2_08591	PMN2A_RS04160	PMN2A_0245		glycosyl transferase	Glycosyltransferase	
NATL2_08601	PMN2A_RS04165	PMN2A_0246	amyA	glycosidase	Putative sucrose phosphorylase (EC 2.4.1.7)	
NATL2_08611	PMN2A_RS04170	PMN2A_0247		mannosyl-3-phosphoglycerate phosphatase	Putative mannosyl-3-phosphoglycerate phosphatase (EC 3.1.3.70)	
NATL2_08621	PMN2A_RS04175	PMN2A_0248	glxK	uridine kinase	"D-glycerate 3-kinase (EC 2.7.1.31), plant type"	
NATL2_08631	PMN2A_RS04180	PMN2A_0249		hypothetical protein	Possible NADH-ubiquinone/plastoquinone	
NATL2_08641		PMN2A_0250			FIG00941739: hypothetical protein	
NATL2_08651	PMN2A_RS04185	PMN2A_0251		GRAM domain-containing protein	possible GRAM domain	
NATL2_08661	PMN2A_RS04190	PMN2A_0252	bacA	undecaprenyl-diphosphatase	Undecaprenyl-diphosphatase (EC 3.6.1.27)	
NATL2_08671		PMN2A_1951			hypothetical protein	
NATL2_08681	PMN2A_RS04200	PMN2A_0253		hypothetical protein	FIG00940619: hypothetical protein	
NATL2_08691		PMN2A_1952			FIG00940092: hypothetical protein	
NATL2_08701	PMN2A_RS04205	PMN2A_0254		peptide methionine sulfoxide reductase	Peptide methionine sulfoxide reductase MsrA (EC 1.8.4.11)	
NATL2_08711	PMN2A_RS04210	PMN2A_0255		membrane protein	putative regulator	
NATL2_08721	PMN2A_RS04215	PMN2A_0256		membrane protein	ATP-binding protein of ABC transporter	
NATL2_08731	PMN2A_RS04220	PMN2A_0257		hypothetical protein	FIG00940930: hypothetical protein	
NATL2_08741	PMN2A_RS04225	PMN2A_0258		anthranilate phosphoribosyltransferase	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	
NATL2_08751	PMN2A_RS04230	PMN2A_0259	carA	carbamoyl phosphate synthase small subunit	Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)	
NATL2_08761	PMN2A_RS04235	PMN2A_0260		sulfate transporter	Putative anti-sigma factor antagonist	
NATL2_08771	PMN2A_RS04240	PMN2A_0261		hypothetical protein	COG1939: Ribonuclease III family protein	
NATL2_08781	PMN2A_RS04245	PMN2A_0262		rRNA methyltransferase	23S rRNA (guanosine-2'-O-) -methyltransferase rlmB (EC 2.1.1.-) ## LSU rRNA Gm2251	
NATL2_08791	PMN2A_RS04250	PMN2A_0263		hypothetical protein	"Hypothetical protein, Slr0957 homolog"	
NATL2_08801	PMN2A_RS04255	PMN2A_0264	gatA	glutamyl-tRNA(Gln) amidotransferase subunit A	Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7)	
NATL2_08811	PMN2A_RS04260	PMN2A_0265	dnaE	DNA polymerase III subunit alpha	DNA polymerase III alpha subunit (EC 2.7.7.7)	
NATL2_08821	PMN2A_RS04265	PMN2A_0266		hypothetical protein	FIG00940912: hypothetical protein	
NATL2_08831	PMN2A_RS04270	PMN2A_0267	rpsO	30S ribosomal protein S15	SSU ribosomal protein S15p (S13e)	
NATL2_08841	PMN2A_RS04275	PMN2A_0268	ruvA	Holliday junction DNA helicase RuvA	Holliday junction DNA helicase RuvA	
NATL2_08861	PMN2A_RS04285	PMN2A_0270		membrane protein	"Integral membrane protein, DUF6"	
NATL2_08871	PMN2A_RS04290	PMN2A_0271	dnaG	DNA primase	DNA primase (EC 2.7.7.-)	
NATL2_08881	PMN2A_RS04295	PMN2A_0272		hypothetical protein	FIG00942559: hypothetical protein	
NATL2_08891	PMN2A_RS04300	PMN2A_0273		serine hydroxymethyltransferase	possible Serine hydroxymethyltransferase	
NATL2_08901	PMN2A_RS04305	PMN2A_0274	umuC	DNA-directed DNA polymerase	"Error-prone, lesion bypass DNA polymerase V (UmuC)"	
NATL2_08911	PMN2A_RS04310	PMN2A_0275	umuD	SOS mutagenesis protein UmuD	Error-prone repair protein UmuD	
NATL2_08921	PMN2A_RS04315	PMN2A_0276		ribosomal RNA large subunit methyltransferase H	LSU m3Psi1915 methyltransferase RlmH	
NATL2_08931	PMN2A_RS04320	PMN2A_0277		hypothetical protein	FIG00941205: hypothetical protein	
NATL2_08941	PMN2A_RS04325	PMN2A_0278	ksgA	ribosomal RNA small subunit methyltransferase A	Dimethyladenosine transferase (EC 2.1.1.-)	
NATL2_08951	PMN2A_RS04330	PMN2A_0279	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (EC 2.7.1.148)	
NATL2_08961	PMN2A_RS04335	PMN2A_0280		hypothetical protein	FIG00940836: hypothetical protein	
NATL2_08981	PMN2A_RS04340	PMN2A_0281	pdhB	pyruvate dehydrogenase subunit beta	Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1)	
NATL2_08991	PMN2A_RS04345	PMN2A_0282	secD	preprotein translocase subunit SecD	Protein-export membrane protein SecD (TC 3.A.5.1.1)	
NATL2_09001	PMN2A_RS04350	PMN2A_0283	secF	preprotein translocase subunit SecF	Protein-export membrane protein SecF (TC 3.A.5.1.1)	
NATL2_09011	PMN2A_RS04360	PMN2A_0285		hypothetical protein	Predicted protein family PM-1	
NATL2_09021	PMN2A_RS04365	PMN2A_0286		PMT family 4-amino-4-deoxy-L-arabinose transferase/ glycosyltransferase	4-amino-4-deoxy-L-arabinose transferase and related glycosyltransferases of PMT family	
NATL2_09031		PMN2A_1954			FIG00942148: hypothetical protein	
NATL2_09041	PMN2A_RS04370	PMN2A_0287		hypothetical protein	hypothetical membrane protein	
NATL2_09051	PMN2A_RS04375	PMN2A_0288		hypothetical protein	FIG00940338: hypothetical protein	
NATL2_09061		PMN2A_1955			FIG00940320: hypothetical protein	
NATL2_09071	PMN2A_RS04380	PMN2A_0289		hypothetical protein	FIG113347: hypothetical protein	
NATL2_09091	PMN2A_RS04385	PMN2A_0291		protein Thf1	FIG00940934: hypothetical protein	
NATL2_09101	PMN2A_RS04390	PMN2A_0292		ATP-dependent Clp protease proteolytic subunit 1	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	
NATL2_09111	PMN2A_RS04395	PMN2A_0293		cell division protein FtsH	FtsH ATP-dependent protease-like protein	
NATL2_09121	PMN2A_RS04400	PMN2A_0294	salY	ABC transporter permease	Cell division protein FtsX	
NATL2_09131	PMN2A_RS04405	PMN2A_0295	pykF	pyruvate kinase	Pyruvate kinase (EC 2.7.1.40)	
NATL2_09141	PMN2A_RS04410	PMN2A_0296		hypothetical protein	FIG00940686: hypothetical protein	
NATL2_09151	PMN2A_RS04415	PMN2A_0297		membrane protein	"Cell division protein YlmG/Ycf19 (putative), YggT family"	
NATL2_09161	PMN2A_RS04420	PMN2A_0298		SMC-Scp complex subunit ScpB	Predicted transcriptional regulator containing the HTH domain	
NATL2_09171	PMN2A_RS04425	PMN2A_0299	ilvA	threonine dehydratase	Threonine dehydratase biosynthetic (EC 4.3.1.19)	
NATL2_09181	PMN2A_RS04430	PMN2A_0300	dxs	1-deoxy-D-xylulose-5-phosphate synthase	1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7)	
NATL2_09191	PMN2A_RS04435	PMN2A_0301	psaK	photosystem I PsaK protein (subunit X)	"photosystem I subunit X (PsaK, PsaK1)"	
NATL2_09201	PMN2A_RS04440	PMN2A_0302		hypothetical protein	FIG00941471: hypothetical protein	
NATL2_09211	PMN2A_RS04445	PMN2A_0303		hypothetical protein	FIG00942767: hypothetical protein	
NATL2_09221	PMN2A_RS04450	PMN2A_0304		peroxiredoxin	Alkyl hydroperoxide reductase subunit C-like protein	
NATL2_09231		PMN2A_1956			FIG00943169: hypothetical protein	
NATL2_09241	PMN2A_RS04455	PMN2A_0305	rpmB	50S ribosomal protein L28	LSU ribosomal protein L28p	
NATL2_09251	PMN2A_RS04460	PMN2A_0306	htpG	heat-shock protein Hsp90	Chaperone protein HtpG	
NATL2_09261	PMN2A_RS04465	PMN2A_0307	hisZ	ATP phosphoribosyltransferase regulatory subunit	ATP phosphoribosyltransferase regulatory subunit (EC 2.4.2.17)	
NATL2_09271	PMN2A_RS04470	PMN2A_0308	suhB	inositol monophosphatase	Inositol-1-monophosphatase (EC 3.1.3.25)	
NATL2_09281	PMN2A_RS04480	PMN2A_0309	pstB	phosphate import ATP-binding protein PstB	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	
NATL2_09291	PMN2A_RS04485	PMN2A_0310	pstA	phosphate ABC transporter permease	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	
NATL2_09301	PMN2A_RS04490	PMN2A_0311	pstC	phosphate ABC transporter permease	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	
NATL2_09311	PMN2A_RS04495	PMN2A_0312	dnaK	molecular chaperone DnaK	Chaperone protein DnaK	
NATL2_09331	PMN2A_RS04505	PMN2A_0314		hypothetical protein	FIG00940620: hypothetical protein	
NATL2_09341	PMN2A_RS04510	PMN2A_0315	murQ	N-acetylmuramic acid-6-phosphate etherase	N-acetylmuramic acid 6-phosphate etherase (EC 4.2.-.-)	
NATL2_09351	PMN2A_RS04515	PMN2A_0316		cyclophilin	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	
NATL2_09361	PMN2A_RS04520	PMN2A_0317	ribB	"3,4-dihydroxy-2-butanone 4-phosphate synthase"	"3,4-dihydroxy-2-butanone 4-phosphate synthase (EC 4.1.99.12) / GTP cyclohydrolase II (EC 3.5.4.25)"	
NATL2_09371	PMN2A_RS04525	PMN2A_0318	argC	n-acetyl-gamma-glutamyl-phosphate reductase	N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)	
